Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
2211,P085,3090,2025-04-24,1,74.5,Online
2212,P063,3090,2026-06-03,2,89.0,Store
2213,P088,3091,2023-07-06,1,105.85,Online
2214,P065,3094,2024-03-31,1,74.8,Online
2215,P059,3095,2024-08-06,2,69.5,Online
2216,P060,3095,2024-12-26,1,47.9,Online
2217,P040,3095,2025-05-08,3,246.9,Online
2218,P063,3095,2025-10-16,3,133.5,Online
2219,P095,3095,2026-03-23,3,136.5,Online
2220,P063,3095,2026-08-05,2,89.0,Store
2221,P059,3096,2024-10-03,5,173.75,Online
2222,P099,3096,2026-02-08,3,179.7,Store
2223,P020,3098,2024-05-09,2,221.18,Online
2224,P061,3098,2025-02-14,3,209.85,Online
2225,P041,3099,2025-04-11,3,356.7,Online
2226,P040,3099,2025-12-28,1,82.3,Online
2227,P042,3100,2024-01-13,3,220.65,Store
2228,P026,3101,2024-05-29,1,64.8,Store
2229,P061,3101,2025-10-28,2,139.9,Store
2230,P050,3102,2024-04-14,1,54.32,Online
2231,P073,3102,2024-09-15,2,179.0,Store
2232,P051,3102,2025-02-13,5,649.5,Store
2233,P062,3102,2025-07-11,2,79.8,Online
2234,P078,3102,2025-12-04,3,404.25,Store
2235,P062,3102,2026-05-02,3,119.7,Store
2236,P037,3103,2023-07-28,1,139.8,Online
2237,P010,3103,2024-03-28,4,359.96,Store
2238,P086,3104,2024-02-19,1,88.95,Store
2239,P054,3104,2024-11-23,2,154.5,Store
2240,P074,3104,2025-08-28,1,67.75,Online
2241,P077,3104,2026-05-13,2,379.0,Store
2242,P070,3106,2025-10-26,1,115.6,Online
2243,P001,3107,2024-11-10,4,262.24,Online
2244,P088,3107,2025-05-06,3,317.55,Online
2245,P090,3107,2025-10-14,1,179.5,Store
2246,P003,3107,2026-04-01,1,113.82,Online
2247,P029,3108,2023-08-16,3,229.2,Online
2248,P040,3108,2025-04-24,3,246.9,Store
2249,P021,3111,2024-07-20,2,174.9,Store
2250,P075,3111,2025-01-05,2,204.8,Online
2251,P099,3111,2025-07-11,1,59.9,Online
2252,P028,3111,2026-01-11,1,128.65,Online
2253,P027,3111,2026-07-09,4,421.2,Online
2254,P049,3112,2025-01-23,3,219.93,Online
2255,P097,3112,2025-09-25,2,145.2,Online
2256,P079,3112,2026-05-10,1,79.9,Online
2257,P013,3113,2024-11-28,3,250.8,Store
2258,P013,3113,2026-03-15,1,83.6,Online
2259,P081,3114,2025-03-26,1,42.8,Online
2260,P036,3114,2026-06-27,1,112.45,Online
2261,P013,3115,2024-09-13,1,83.6,Online
2262,P066,3115,2025-06-06,1,36.9,Online
2263,P012,3115,2025-12-27,2,85.6,Online
2264,P073,3116,2024-11-29,5,447.5,Store
2265,P045,3116,2025-07-29,5,339.25,Online
2266,P092,3117,2024-03-18,2,137.5,Online
2267,P070,3117,2025-07-05,1,115.6,Store
2268,P014,3119,2023-06-21,2,249.0,Online
2269,P015,3119,2024-03-21,2,182.5,Store
2270,P082,3119,2024-12-31,1,35.6,Online
2271,P083,3119,2025-09-16,2,291.8,Online
2272,P045,3119,2026-06-17,2,135.7,Online
2273,P059,3121,2023-07-01,1,34.75,Online
2274,P005,3121,2023-12-03,1,36.06,Store
2275,P030,3121,2024-04-29,3,95.7,Online
2276,P092,3121,2024-09-19,2,137.5,Online
2277,P010,3121,2025-02-04,3,269.97,Online
2278,P087,3121,2025-06-19,1,91.7,Online
2279,P099,3121,2025-10-30,1,59.9,Online
2280,P054,3121,2026-04-04,4,309.0,Store
2281,P019,3121,2026-08-14,2,192.3,Online
2282,P079,3122,2024-12-18,3,239.7,Online
2283,P004,3123,2024-12-08,5,479.1,Online
2284,P013,3123,2026-05-25,2,167.2,Online
2285,P034,3124,2023-12-30,1,43.67,Store
2286,P032,3124,2024-07-04,1,145.94,Online
2287,P017,3125,2024-07-15,3,68.52,Store
2288,P033,3125,2025-02-21,3,382.14,Store
2289,P078,3125,2025-10-11,3,404.25,Store
2290,P054,3125,2026-06-04,2,154.5,Store
2291,P037,3126,2023-05-01,1,139.8,Store
2292,P088,3128,2024-01-25,1,105.85,Store
2293,P040,3128,2025-09-26,1,82.3,Online
2294,P069,3130,2025-04-05,1,81.2,Online
2295,P069,3131,2024-03-23,1,81.2,Store
2296,P014,3133,2024-03-27,3,373.5,Online
2297,P043,3135,2024-08-13,2,216.8,Online
2298,P074,3135,2025-04-18,4,271.0,Online
2299,P067,3135,2025-12-15,5,162.5,Online
2300,P064,3135,2026-08-27,2,197.5,Online
2301,P006,3136,2024-10-10,1,78.45,Store
2302,P093,3137,2023-07-25,2,159.9,Online
2303,P082,3138,2023-04-26,2,71.2,Online
2304,P084,3139,2024-10-29,1,169.8,Online
2305,P072,3139,2026-05-01,1,72.35,Store
2306,P023,3140,2024-08-30,1,25.5,Store
2307,P093,3141,2024-07-11,3,239.85,Online
2308,P099,3141,2025-02-15,2,119.8,Store
2309,P072,3142,2024-05-04,2,144.7,Store
2310,P020,3143,2024-11-16,1,110.59,Store
2311,P030,3146,2025-03-16,2,63.8,Store
2312,P051,3146,2026-06-24,2,259.8,Online
2313,P079,3149,2023-07-11,1,79.9,Store
2314,P033,3150,2024-03-26,1,127.38,Online
2315,P012,3151,2023-12-01,2,85.6,Online
2316,P088,3151,2024-05-01,2,211.7,Online
2317,P084,3151,2024-10-11,3,509.4,Online
2318,P041,3151,2025-03-07,1,118.9,Store
2319,P039,3151,2025-08-07,1,156.75,Store
2320,P030,3151,2026-01-02,1,31.9,Online
2321,P086,3151,2026-06-08,1,88.95,Online
2322,P038,3153,2023-11-04,1,94.6,Online
2323,P092,3153,2024-07-21,1,68.75,Store
2324,P082,3153,2025-03-25,1,35.6,Online
2325,P073,3153,2025-12-02,2,179.0,Store
2326,P025,3153,2026-08-16,2,199.98,Online
2327,P068,3155,2023-09-02,1,58.95,Online
2328,P089,3155,2024-03-25,1,219.9,Online
2329,P042,3156,2023-06-07,1,73.55,Online
2330,P019,3158,2024-03-13,1,96.15,Online
2331,P083,3160,2024-07-07,1,145.9,Online
2332,P023,3161,2024-06-27,2,51.0,Online
2333,P005,3161,2025-04-06,2,72.12,Store
2334,P085,3161,2026-01-12,1,74.5,Online
2335,P036,3164,2023-10-02,2,224.9,Store
2336,P050,3164,2024-06-29,2,108.64,Online
2337,P043,3164,2025-03-05,1,108.4,Store
2338,P038,3164,2025-11-29,2,189.2,Store
2339,P039,3164,2026-06-27,2,313.5,Store
2340,P026,3165,2024-01-03,2,129.6,Online
2341,P035,3166,2023-11-17,1,39.55,Online
2342,P078,3166,2024-08-29,1,134.75,Online
2343,P036,3166,2025-08-07,3,337.35,Online
2344,P068,3166,2026-06-16,1,58.95,Online
2345,P091,3167,2024-06-19,1,49.9,Online
2346,P071,3167,2025-02-25,2,129.8,Store
2347,P091,3167,2025-11-18,1,49.9,Online
2348,P063,3167,2026-07-11,2,89.0,Online
2349,P092,3168,2024-12-01,3,206.25,Online
2350,P008,3168,2025-09-12,1,48.75,Online
2351,P085,3168,2026-06-05,1,74.5,Online
2352,P067,3169,2024-02-06,1,32.5,Online
2353,P079,3169,2025-07-21,1,79.9,Store
2354,P017,3171,2025-01-03,2,45.68,Online
2355,P098,3171,2025-06-24,2,126.9,Store
2356,P049,3171,2025-12-08,2,146.62,Store
2357,P082,3171,2026-06-19,3,106.8,Store
2358,P080,3172,2023-04-12,1,99.5,Online
2359,P014,3174,2023-07-11,1,124.5,Online
2360,P008,3175,2024-08-09,3,146.25,Store
2361,P079,3175,2025-12-09,2,159.8,Online
2362,P005,3176,2024-04-29,4,144.24,Store
2363,P073,3176,2024-09-28,3,268.5,Store
2364,P037,3176,2025-03-11,2,279.6,Online
2365,P099,3176,2025-08-19,1,59.9,Store
2366,P037,3176,2026-01-26,2,279.6,Store
2367,P023,3176,2026-07-15,1,25.5,Online
2368,P092,3177,2024-03-02,2,137.5,Online
2369,P058,3177,2024-07-28,1,104.9,Online
2370,P072,3177,2025-01-02,1,72.35,Online
2371,P034,3177,2025-05-28,1,43.67,Online
2372,P085,3177,2025-10-26,2,149.0,Online
2373,P007,3177,2026-04-02,3,158.7,Online
2374,P097,3180,2024-03-30,1,72.6,Online
2375,P022,3180,2024-12-23,1,119.9,Online
2376,P041,3181,2023-12-09,1,118.9,Online
2377,P088,3181,2024-05-06,1,105.85,Store
2378,P087,3181,2024-10-19,5,458.5,Online
2379,P004,3181,2025-04-01,1,95.82,Online
2380,P032,3181,2025-09-16,2,291.88,Online
2381,P052,3181,2026-02-23,1,68.45,Online
2382,P069,3181,2026-07-31,3,243.6,Online
2383,P082,3182,2025-01-28,1,35.6,Store
2384,P070,3182,2026-06-25,3,346.8,Online
2385,P010,3184,2024-12-06,3,269.97,Store
2386,P091,3184,2025-04-19,3,149.7,Store
2387,P069,3184,2025-09-03,1,81.2,Online
2388,P031,3184,2026-01-31,4,71.12,Online
2389,P027,3184,2026-06-24,1,105.3,Online
2390,P011,3185,2025-01-01,1,61.35,Store
2391,P011,3185,2026-05-03,4,245.4,Store
2392,P052,3186,2024-12-07,3,205.35,Online
2393,P055,3186,2025-08-04,1,45.6,Online
2394,P091,3187,2024-04-09,4,199.6,Online
2395,P062,3187,2025-08-23,2,79.8,Online
2396,P001,3189,2024-06-13,2,131.12,Online
2397,P046,3190,2024-07-10,1,39.76,Online
2398,P095,3193,2023-01-20,3,136.5,Online
2399,P009,3193,2023-05-27,3,217.2,Online
2400,P090,3193,2023-10-01,2,359.0,Online
2401,P053,3193,2024-01-22,1,59.8,Online
2402,P025,3193,2024-05-27,1,99.99,Online
2403,P014,3193,2024-10-08,1,124.5,Store
2404,P052,3193,2025-01-30,1,68.45,Store
2405,P063,3193,2025-06-05,1,44.5,Store
2406,P016,3193,2025-10-16,2,72.12,Store
2407,P080,3193,2026-03-03,1,99.5,Online
2408,P041,3193,2026-07-09,2,237.8,Online
2409,P086,3194,2024-05-13,1,88.95,Online
2410,P054,3194,2025-08-14,4,309.0,Online
2411,P090,3196,2024-07-25,2,359.0,Online
2412,P071,3196,2025-05-24,1,64.9,Online
2413,P003,3196,2026-03-03,4,455.28,Store
2414,P057,3198,2023-06-10,1,51.4,Store
2415,P064,3199,2023-12-21,2,197.5,Online
2416,P045,3200,2023-07-04,1,67.85,Online
2417,P027,3200,2024-05-13,1,105.3,Online
2418,P077,3200,2025-03-14,2,379.0,Online
2419,P059,3200,2026-01-03,3,104.25,Online
2420,P091,3201,2024-01-28,2,99.8,Online
2421,P084,3202,2023-08-27,1,169.8,Store
2422,P057,3202,2024-05-21,3,154.2,Store
2423,P054,3202,2025-01-16,1,77.25,Store
2424,P024,3202,2025-09-29,1,135.75,Store
2425,P015,3202,2026-06-15,2,182.5,Store
2426,P089,3203,2023-07-15,2,439.8,Online
2427,P001,3203,2024-02-18,4,262.24,Online
2428,P007,3203,2024-09-14,2,105.8,Online
2429,P080,3203,2025-04-22,1,99.5,Store
2430,P050,3203,2025-11-21,3,162.96,Store
2431,P004,3203,2026-07-15,2,191.64,Online
2432,P098,3204,2025-01-13,1,63.45,Store
2433,P052,3204,2025-10-11,1,68.45,Store
2434,P018,3206,2023-12-04,4,527.72,Store
2435,P073,3207,2024-09-03,1,89.5,Online
2436,P077,3209,2024-10-14,2,379.0,Store
2437,P005,3209,2025-05-21,1,36.06,Store
2438,P028,3210,2023-06-02,2,257.3,Online
2439,P068,3211,2024-08-03,2,117.9,Store
2440,P078,3211,2025-03-08,1,134.75,Store
2441,P064,3211,2025-10-26,2,197.5,Store
2442,P025,3211,2026-06-18,1,99.99,Online
2443,P060,3212,2024-11-10,3,143.7,Store
2444,P008,3212,2026-04-23,2,97.5,Online
2445,P065,3213,2023-12-23,1,74.8,Online
2446,P049,3213,2025-06-29,1,73.31,Store
2447,P019,3214,2023-06-02,1,96.15,Online
2448,P054,3214,2024-02-17,1,77.25,Online
2449,P061,3214,2024-10-18,1,69.95,Online
2450,P072,3214,2025-05-30,5,361.75,Online
2451,P026,3214,2026-02-12,3,194.4,Online
2452,P053,3215,2025-08-02,1,59.8,Store
2453,P031,3216,2023-10-14,2,35.56,Store
2454,P065,3217,2024-01-27,1,74.8,Online
2455,P082,3217,2024-05-30,3,106.8,Store
2456,P053,3217,2024-10-10,1,59.8,Online
2457,P007,3217,2025-02-20,3,158.7,Online
2458,P045,3217,2025-07-01,2,135.7,Store
2459,P005,3217,2025-11-17,1,36.06,Store
2460,P022,3217,2026-03-26,1,119.9,Store
2461,P096,3217,2026-08-26,2,77.8,Store
2462,P034,3218,2023-09-26,1,43.67,Online
2463,P046,3218,2024-10-21,1,39.76,Online
2464,P032,3218,2025-11-10,2,291.88,Store
2465,P069,3221,2024-04-06,2,162.4,Online
2466,P043,3221,2024-12-17,2,216.8,Store
2467,P068,3221,2025-09-06,1,58.95,Online
2468,P057,3221,2026-05-28,1,51.4,Online
2469,P080,3222,2024-08-13,1,99.5,Online
2470,P003,3223,2023-08-28,1,113.82,Online
2471,P040,3224,2025-03-01,3,246.9,Online
2472,P019,3224,2025-11-18,2,192.3,Online
2473,P089,3225,2025-07-30,1,219.9,Store
2474,P030,3226,2023-10-11,3,95.7,Online
2475,P002,3227,2024-05-28,1,143.35,Store
2476,P055,3227,2025-01-25,2,91.2,Online
2477,P099,3227,2025-10-15,3,179.7,Online
2478,P011,3227,2026-07-08,1,61.35,Online
2479,P049,3228,2024-07-12,1,73.31,Online
2480,P085,3228,2025-04-08,2,149.0,Store
2481,P060,3228,2026-01-18,3,143.7,Online
2482,P051,3231,2024-05-07,1,129.9,Online
2483,P055,3232,2024-01-22,1,45.6,Online
2484,P019,3232,2024-10-11,1,96.15,Online
2485,P093,3232,2025-08-05,1,79.95,Online
2486,P036,3232,2026-05-24,2,224.9,Store
2487,P095,3233,2023-06-18,4,182.0,Online
2488,P070,3234,2023-11-08,2,231.2,Online
2489,P018,3235,2023-12-21,1,131.93,Store
2490,P044,3235,2025-05-06,1,149.99,Online
2491,P059,3236,2023-05-04,2,69.5,Online
2492,P092,3236,2023-09-23,3,206.25,Online
2493,P015,3236,2024-01-26,3,273.75,Store
2494,P074,3236,2024-06-15,3,203.25,Store
2495,P026,3236,2024-11-11,1,64.8,Store
2496,P049,3236,2025-04-05,1,73.31,Online
2497,P064,3236,2025-08-29,3,296.25,Store
2498,P078,3236,2026-01-12,2,269.5,Online
2499,P089,3236,2026-06-12,1,219.9,Online
2500,P031,3237,2025-01-12,1,17.78,Online
2501,P066,3237,2026-07-11,2,73.8,Online
2502,P089,3238,2024-08-21,2,439.8,Online
2503,P069,3238,2025-03-06,3,243.6,Online
2504,P082,3238,2025-10-19,1,35.6,Online
2505,P064,3238,2026-05-22,2,197.5,Store
2506,P018,3239,2024-03-28,1,131.93,Online
2507,P044,3239,2024-09-03,2,299.98,Online
2508,P065,3239,2025-01-17,2,149.6,Store
2509,P044,3239,2025-05-25,1,149.99,Store
2510,P061,3239,2025-09-25,2,139.9,Store
2511,P086,3239,2026-02-17,4,355.8,Online
2512,P084,3239,2026-07-10,1,169.8,Online
2513,P065,3241,2023-03-29,4,299.2,Store
2514,P077,3241,2024-05-23,4,758.0,Store
2515,P043,3241,2025-06-11,1,108.4,Online
2516,P054,3241,2026-08-30,1,77.25,Store
2517,P080,3242,2024-01-08,3,298.5,Online
2518,P081,3243,2024-05-02,1,42.8,Store
2519,P040,3244,2024-10-21,4,329.2,Online
2520,P035,3245,2024-09-07,2,79.1,Online
2521,P070,3246,2024-03-26,2,231.2,Online
2522,P035,3246,2025-07-14,5,197.75,Online
2523,P002,3247,2023-12-08,1,143.35,Online
2524,P080,3247,2024-04-08,2,199.0,Online
2525,P078,3247,2024-08-03,1,134.75,Online
2526,P034,3247,2024-12-08,1,43.67,Online
2527,P098,3247,2025-04-18,4,253.8,Online
2528,P054,3247,2025-08-15,3,231.75,Online
2529,P032,3247,2025-12-22,1,145.94,Online
2530,P006,3247,2026-04-14,1,78.45,Online
2531,P073,3247,2026-08-14,1,89.5,Online
2532,P045,3248,2024-12-28,2,135.7,Online
2533,P084,3248,2025-08-14,4,679.2,Store
2534,P017,3248,2026-04-08,2,45.68,Store
2535,P059,3249,2024-02-27,2,69.5,Online
2536,P082,3249,2025-03-15,1,35.6,Store
2537,P040,3249,2026-05-31,5,411.5,Online
2538,P066,3251,2024-07-02,1,36.9,Online
2539,P034,3252,2024-05-09,1,43.67,Store
2540,P070,3253,2024-01-21,3,346.8,Store
2541,P041,3254,2024-05-22,2,237.8,Online
2542,P007,3254,2025-03-01,3,158.7,Online
2543,P016,3254,2025-12-17,1,36.06,Store
2544,P094,3255,2023-11-08,1,54.8,Store
2545,P008,3256,2025-03-10,5,243.75,Online
2546,P010,3256,2026-06-19,3,269.97,Online
2547,P093,3257,2023-08-23,2,159.9,Online
2548,P079,3257,2024-04-22,3,239.7,Store
2549,P012,3258,2024-01-23,2,85.6,Store
2550,P026,3258,2025-08-15,1,64.8,Online
2551,P025,3259,2025-02-06,1,99.99,Online
2552,P062,3259,2025-12-28,1,39.9,Store
2553,P042,3260,2024-05-26,2,147.1,Online
2554,P079,3262,2024-08-27,1,79.9,Online
2555,P096,3262,2025-05-14,1,38.9,Online
2556,P002,3262,2026-02-03,1,143.35,Online
2557,P007,3263,2024-07-02,4,211.6,Online
2558,P011,3263,2025-08-19,1,61.35,Store
2559,P087,3264,2024-06-03,3,275.1,Store
2560,P054,3265,2023-10-09,1,77.25,Store
2561,P047,3265,2024-07-12,1,56.07,Online
2562,P072,3265,2025-03-22,2,144.7,Online
2563,P010,3265,2025-12-28,3,269.97,Online
2564,P098,3267,2024-07-24,1,63.45,Store
2565,P053,3267,2025-04-15,2,119.6,Online
2566,P055,3270,2023-07-19,1,45.6,Online
2567,P028,3270,2023-12-19,1,128.65,Store
2568,P077,3270,2024-05-23,2,379.0,Store
2569,P081,3270,2024-11-15,4,171.2,Store
2570,P060,3270,2025-04-17,1,47.9,Store
2571,P079,3270,2025-10-04,4,319.6,Online
2572,P019,3270,2026-03-28,1,96.15,Store
2573,P032,3272,2025-02-12,3,437.82,Online
2574,P061,3272,2026-07-22,3,209.85,Online
2575,P006,3273,2023-12-04,2,156.9,Online
2576,P021,3274,2023-04-08,1,87.45,Online
2577,P029,3275,2023-09-09,4,305.6,Online
2578,P077,3275,2024-07-21,1,189.5,Online
2579,P022,3275,2025-05-21,3,359.7,Store
2580,P013,3275,2026-03-10,2,167.2,Store
2581,P077,3277,2024-03-24,2,379.0,Store
2582,P007,3277,2025-12-07,1,52.9,Online
2583,P061,3279,2024-12-05,5,349.75,Store
2584,P096,3279,2026-04-11,2,77.8,Online
2585,P088,3280,2023-09-05,1,105.85,Store
2586,P021,3280,2024-07-02,1,87.45,Online
2587,P084,3280,2025-05-10,2,339.6,Online
2588,P052,3280,2026-03-19,3,205.35,Online
2589,P036,3282,2023-10-04,1,112.45,Online
2590,P044,3282,2025-02-01,2,299.98,Online
2591,P011,3282,2026-05-09,4,245.4,Online
2592,P077,3283,2024-03-10,1,189.5,Online
2593,P012,3283,2024-12-07,3,128.4,Online
2594,P063,3284,2024-07-19,2,89.0,Store
2595,P066,3286,2024-03-26,3,110.7,Online
2596,P041,3286,2024-10-22,5,594.5,Store
2597,P071,3286,2025-05-16,1,64.9,Online
2598,P043,3286,2025-12-24,1,108.4,Store
2599,P068,3286,2026-08-05,3,176.85,Online
2600,P004,3287,2023-10-19,2,191.64,Online
2601,P001,3287,2024-02-16,1,65.56,Online
2602,P093,3287,2024-06-21,3,239.85,Online
2603,P036,3287,2024-11-04,1,112.45,Online
2604,P034,3287,2025-03-19,2,87.34,Store
2605,P065,3287,2025-07-19,1,74.8,Store
2606,P073,3287,2025-11-24,2,179.0,Online
2607,P035,3287,2026-04-04,4,158.2,Online
2608,P029,3287,2026-07-30,3,229.2,Online
2609,P078,3288,2023-04-15,5,673.75,Online
2610,P100,3291,2023-05-26,2,189.5,Online
2611,P078,3291,2023-11-06,2,269.5,Store
2612,P097,3291,2024-04-19,4,290.4,Online
2613,P018,3291,2024-10-12,1,131.93,Online
2614,P085,3291,2025-04-05,2,149.0,Store
2615,P028,3291,2025-09-10,1,128.65,Online
2616,P096,3291,2026-03-22,1,38.9,Store
2617,P074,3292,2023-11-02,3,203.25,Online
2618,P090,3292,2025-04-26,1,179.5,Online
2619,P030,3293,2024-03-15,1,31.9,Online
2620,P004,3293,2025-01-03,4,383.28,Online
2621,P081,3293,2025-11-29,3,128.4,Online
2622,P099,3294,2024-02-19,1,59.9,Online
2623,P044,3294,2024-10-19,1,149.99,Store
2624,P011,3294,2025-06-23,1,61.35,Online
2625,P041,3294,2026-02-06,1,118.9,Online
2626,P054,3294,2026-08-29,1,77.25,Online
2627,P099,3296,2024-05-06,1,59.9,Online
2628,P079,3296,2025-07-20,2,159.8,Store
2629,P074,3297,2024-09-30,2,135.5,Store
2630,P016,3297,2025-06-17,1,36.06,Online
2631,P054,3299,2023-03-04,1,77.25,Store
2632,P019,3300,2023-11-02,2,192.3,Online
2633,P005,3301,2024-06-21,2,72.12,Store
2634,P098,3301,2025-02-28,2,126.9,Online
2635,P032,3303,2024-05-25,2,291.88,Online
2636,P062,3303,2024-10-11,2,79.8,Online
2637,P062,3303,2025-02-24,2,79.8,Online
2638,P079,3303,2025-07-24,1,79.9,Online
2639,P039,3303,2025-12-18,2,313.5,Store
2640,P009,3303,2026-05-11,1,72.4,Store
2641,P072,3304,2023-12-27,2,144.7,Online
2642,P078,3305,2024-11-29,2,269.5,Online
2643,P046,3305,2025-05-09,1,39.76,Online
2644,P088,3305,2025-09-30,2,211.7,Online
2645,P058,3305,2026-03-15,2,209.8,Online
2646,P063,3305,2026-08-27,2,89.0,Online
2647,P010,3307,2024-01-29,1,89.99,Store
2648,P020,3307,2024-10-31,1,110.59,Online
2649,P099,3307,2025-07-26,1,59.9,Online
2650,P074,3307,2026-04-12,1,67.75,Store
2651,P005,3308,2023-10-30,2,72.12,Store
2652,P022,3308,2024-05-13,5,599.5,Store
2653,P002,3309,2024-12-14,1,143.35,Store
2654,P081,3309,2026-05-27,1,42.8,Store
2655,P031,3310,2024-09-06,2,35.56,Online
2656,P018,3310,2025-08-09,1,131.93,Store
2657,P041,3310,2026-07-26,3,356.7,Online
2658,P046,3311,2023-09-02,2,79.52,Online
2659,P010,3312,2025-03-15,2,179.98,Online
2660,P007,3312,2025-11-19,2,105.8,Store
2661,P034,3313,2023-12-19,1,43.67,Store
2662,P010,3313,2024-05-05,1,89.99,Store
2663,P037,3313,2024-09-29,1,139.8,Online
2664,P008,3313,2025-02-09,1,48.75,Online
2665,P015,3313,2025-07-03,2,182.5,Online
2666,P037,3313,2025-11-30,1,139.8,Online
2667,P099,3313,2026-04-14,3,179.7,Online
2668,P068,3313,2026-08-30,1,58.95,Store
2669,P052,3315,2025-02-04,4,273.8,Online
2670,P094,3315,2025-10-13,1,54.8,Online
2671,P035,3315,2026-08-04,2,79.1,Online
2672,P099,3316,2023-02-03,2,119.8,Online
2673,P052,3317,2024-11-21,2,136.9,Store
2674,P028,3317,2026-04-23,1,128.65,Online
2675,P041,3318,2023-10-07,1,118.9,Store
2676,P015,3318,2024-07-02,1,91.25,Store
2677,P020,3318,2025-04-15,1,110.59,Online
2678,P084,3318,2026-02-22,4,679.2,Store
2679,P018,3319,2024-07-25,2,263.86,Online
2680,P074,3319,2025-01-21,1,67.75,Store
2681,P043,3319,2025-06-26,2,216.8,Online
2682,P039,3319,2025-12-28,1,156.75,Store
2683,P011,3319,2026-06-20,3,184.05,Store
2684,P096,3320,2023-05-09,1,38.9,Online
2685,P041,3321,2024-01-01,1,118.9,Online
2686,P070,3321,2024-09-14,1,115.6,Online
2687,P023,3321,2025-05-30,1,25.5,Online
2688,P086,3321,2026-02-19,1,88.95,Store
2689,P034,3322,2025-01-10,1,43.67,Online
2690,P039,3322,2025-09-02,1,156.75,Online
2691,P030,3323,2024-12-15,1,31.9,Online
2692,P036,3323,2026-07-13,1,112.45,Online
2693,P042,3324,2024-02-12,1,73.55,Store
2694,P006,3324,2025-07-22,2,156.9,Online
2695,P029,3325,2023-11-02,3,229.2,Store
2696,P092,3325,2025-01-02,4,275.0,Online
2697,P084,3325,2026-03-20,3,509.4,Store
2698,P044,3326,2023-06-20,1,149.99,Online
2699,P084,3328,2025-03-26,5,849.0,Store
2700,P064,3328,2026-05-31,2,197.5,Store
2701,P061,3329,2023-05-29,1,69.95,Online
2702,P057,3329,2024-03-05,2,102.8,Online
2703,P095,3330,2024-11-20,3,136.5,Online
2704,P012,3330,2026-04-26,2,85.6,Online
2705,P085,3331,2024-01-19,4,298.0,Store
2706,P038,3331,2024-09-01,1,94.6,Store
2707,P041,3332,2023-06-15,2,237.8,Online
2708,P006,3332,2024-09-24,1,78.45,Online
2709,P021,3332,2026-02-24,2,174.9,Store
2710,P018,3333,2023-10-21,3,395.79,Store
2711,P024,3333,2024-05-26,4,543.0,Store
2712,P087,3334,2024-12-27,1,91.7,Store
2713,P077,3334,2026-03-24,3,568.5,Online
2714,P058,3335,2023-09-13,2,209.8,Store
2715,P021,3335,2024-03-27,2,174.9,Online
2716,P021,3335,2024-08-27,1,87.45,Store
2717,P012,3335,2025-02-01,2,85.6,Store
2718,P052,3335,2025-08-06,4,273.8,Online
2719,P042,3335,2026-02-01,2,147.1,Store
2720,P077,3335,2026-06-28,1,189.5,Online
2721,P017,3338,2024-02-16,2,45.68,Store
2722,P053,3338,2024-08-09,1,59.8,Online
2723,P043,3338,2025-02-01,1,108.4,Online
2724,P036,3338,2025-07-11,3,337.35,Online
2725,P020,3338,2026-01-01,1,110.59,Online
2726,P072,3338,2026-06-21,2,144.7,Store
2727,P004,3340,2024-09-15,1,95.82,Store
2728,P071,3342,2023-05-01,1,64.9,Online
2729,P023,3343,2025-04-14,2,51.0,Online
2730,P042,3346,2024-09-28,4,294.2,Online
2731,P080,3346,2025-04-13,2,199.0,Store
2732,P071,3346,2025-12-13,2,129.8,Online
2733,P086,3346,2026-07-29,1,88.95,Online
2734,P061,3347,2023-03-17,1,69.95,Store
2735,P044,3349,2024-11-28,1,149.99,Online
2736,P057,3349,2025-05-19,1,51.4,Online
2737,P067,3349,2025-11-25,1,32.5,Store
2738,P086,3349,2026-04-30,3,266.85,Online
2739,P048,3350,2023-07-28,1,85.84,Online
2740,P098,3350,2024-01-21,1,63.45,Online
2741,P045,3350,2024-07-28,2,135.7,Store
2742,P078,3350,2025-01-26,2,269.5,Online
2743,P026,3350,2025-07-24,3,194.4,Online
2744,P058,3350,2026-02-04,1,104.9,Online
2745,P052,3350,2026-07-23,1,68.45,Online
2746,P030,3351,2024-09-21,2,63.8,Store
2747,P096,3351,2025-06-30,1,38.9,Online
2748,P045,3351,2026-04-09,1,67.85,Online
2749,P010,3353,2024-08-17,1,89.99,Online
2750,P064,3353,2026-02-18,3,296.25,Online
2751,P094,3354,2024-06-13,1,54.8,Online
2752,P089,3354,2025-08-31,3,659.7,Online
2753,P014,3355,2023-04-20,1,124.5,Online
2754,P064,3356,2023-11-03,4,395.0,Store
2755,P086,3357,2025-02-14,2,177.9,Online
2756,P072,3358,2025-04-23,3,217.05,Online
2757,P022,3358,2025-12-12,1,119.9,Store
2758,P049,3358,2026-08-08,2,146.62,Store
2759,P084,3361,2024-07-26,1,169.8,Store
2760,P092,3361,2025-11-17,2,137.5,Online
2761,P056,3362,2024-12-15,3,278.25,Online
2762,P059,3362,2025-11-16,5,173.75,Online
2763,P028,3363,2024-07-06,1,128.65,Online
2764,P090,3364,2023-11-26,1,179.5,Store
2765,P061,3364,2025-02-20,1,69.95,Store
2766,P029,3364,2026-04-24,5,382.0,Store
2767,P082,3365,2024-05-10,3,106.8,Online
2768,P041,3365,2025-07-10,1,118.9,Online
